publishedAt,source_name,title,url
2026-05-13T07:07:00Z,Tuttomercatoweb.com,"Materazzi: ""Ho scritto tanto a Thuram, occhio a Barella. Chivu? L'Inter sbaglia poche scelte""",https://www.tuttomercatoweb.com/serie-a/materazzi-ho-scritto-tanto-a-thuram-occhio-a-barella-chivu-l-inter-sbaglia-poche-scelte-2233576
2026-05-13T07:06:37Z,Ilgiornale.it,E adesso FIAT Grande Panda viaggia anche a benzina,https://www.ilgiornale.it/news/automotive/e-adesso-fiat-grande-panda-viaggia-anche-benzina-2663792.html
2026-05-13T07:04:10Z,Il Sole 24 Ore,"Electrolux, il Mimit studia un nuovo punto di partenza",https://www.ilsole24ore.com/art/electrolux-mimit-studia-nuovo-punto-partenza-AIYgO41C
2026-05-13T07:02:25Z,La Repubblica,"Hantavirus, negativi al test il turista inglese in quarantena a Milano e il suo amico",https://www.repubblica.it/cronaca/2026/05/13/diretta/hantavirus_contagi_oggi_ultime_notizie-425341497/
2026-05-13T07:00:12Z,Ilgiornale.it,"MG4 EV URBAN e MG4 EV, la doppia anima del modello elettrico del marchio cinese",https://www.ilgiornale.it/news/automotive/mg4-ev-urban-e-mg4-ev-doppia-anima-modello-elettrico-marchio-2663761.html
2026-05-13T07:00:00Z,La Repubblica,"Caldo, la Spagna aumenta i suoi ""rifugi climatici"". E l'Italia come è messa?",https://www.repubblica.it/green-and-blue/2026/05/12/news/caldo_spagna_rifugi_climatici-425337820/
2026-05-13T07:00:00Z,Everyeye.it,Amazon: l'assurdo box carte Pokémon commemorativo cinese è disponibile senza rivenditori,https://www.everyeye.it/notizie/amazon-assurdo-box-carte-pokemon-commemorativo-cinese-disponibile-rivenditori-877643.html
2026-05-13T07:00:00Z,Everyeye.it,Dove vedere la finale di Coppa Italia Lazio-Inter in TV e streaming gratis?,https://tech.everyeye.it/notizie/vedere-finale-coppa-italia-lazio-inter-tv-streaming-gratis-877484.html
2026-05-13T06:51:04Z,Multiplayer.it,Captain Tsubasa 2 World Fighters ha una data d'uscita: dettagli e trailer sul ritorno di Holly e Benji,https://multiplayer.it/notizie/captain-tsubasa-2-world-fighters-ha-una-data-duscita-dettagli-e-trailer-sul-ritorno-di-holly-e-benji.html
2026-05-13T06:47:58Z,Ilfattoquotidiano.it,"Mattarella al presidente di Israele: “Basta con lo stato di guerra permanente in Medio Oriente. Rispettare il diritto in acque internazionali”. Libano, drone su una base Unifil con soldati italiani",https://www.ilfattoquotidiano.it/mondo/live-post/2026/05/13/mattarella-guerra-medio-oriente-unifil-notizie/8384440/
2026-05-13T06:47:09Z,Ilfattoquotidiano.it,"Hantavirus, test negativo per il 60enne inglese in quarantena a Milano. Una turista argentina in isolamento a Messina",https://www.ilfattoquotidiano.it/cronaca/live-post/2026/05/13/hantavirus-news-oggi-13-maggio/8384432/
2026-05-13T06:33:04Z,Il Sole 24 Ore,"Benzina, il boom dei prezzi non ferma gli automobilisti: a marzo consumi su del 9,5%",https://www.ilsole24ore.com/art/benzina-boom-prezzi-non-ferma-automobilisti-marzo-consumi-del-95percento-AIG7Wc2C
2026-05-13T06:29:59Z,Macitynet.it,"Made in Italy, Amazon gli dedica una settimana di sconti speciali",https://www.macitynet.it/made-in-italy-amazon/
2026-05-13T06:06:10Z,Ilfattoquotidiano.it,“Qui la spiaggia non è risorsa scarsa”: la mozione del centrodestra di Lecce per far saltare le gare sulle concessioni balneari,https://www.ilfattoquotidiano.it/2026/05/13/qui-la-spiaggia-non-e-risorsa-scarsa-la-mozione-del-centrodestra-di-lecce-per-far-saltare-le-gare-sulle-concessioni-balneari/8382208/
2026-05-13T06:05:36Z,Ilfattoquotidiano.it,"Tre milioni dal Mimit, i finanziamenti della Bei e i bonus: Electrolux prende i soldi e licenzia in Italia",https://www.ilfattoquotidiano.it/2026/05/13/electrolux-crisi-licenziamenti-fondi-finanziamenti-pubblici-news/8383693/
2026-05-13T06:02:00Z,Il Sole 24 Ore,"Dopo il record nel 2025 nel primo trimestre il leasing cresce del 3,5%",https://www.ilsole24ore.com/art/dopo-record-2025-primo-trimestre-leasing-cresce-35percento-AIK34A2C
2026-05-13T06:00:00Z,Everyeye.it,Odissea: Christopher Nolan difende le armature esagerate e Travis Scott nel cast,https://cinema.everyeye.it/notizie/odissea-christopher-nolan-difende-armature-esagerate-travis-scott-cast-877635.html
2026-05-13T05:59:16Z,Macitynet.it,"Alla finale di Coppa Italia Lazio-Inter si entra con iPhone: addio QR code, benvenuto NFC",https://www.macitynet.it/?p=1469875
2026-05-13T05:53:35Z,Tuttomercatoweb.com,"Derby rinviato, il Corsera (Roma) apre con le parole del Prefetto: ""Perché lunedì sera""",https://www.tuttomercatoweb.com/rassegna-stampa/derby-rinviato-il-i-corsera-roma-i-apre-con-le-parole-del-prefetto-perche-lunedi-sera-2233568
2026-05-13T05:52:00Z,Everyeye.it,Redmi Watch 6: il nuovo smartwatch economico che sfida i big del settore,https://tech.everyeye.it/notizie/redmi-watch-6-smartwatch-economico-sfida-big-settore-876833.html
2026-05-13T05:46:26Z,ANSA.it,"Banda faceva furti tra Lombardia e Marche, quattro arresti nel Milanese",https://www.ansa.it/lombardia/notizie/2026/05/13/banda-faceva-furti-tra-lombardia-e-marche-quattro-arresti-nel-milanese_0b17f312-63e5-4bcd-8963-ba41d18ed53c.html
2026-05-13T05:45:00Z,Tuttomercatoweb.com,"Stendardo: ""Percassi valore aggiunto per l'Atalanta. Lazio-Inter? Finale non scontata""",https://www.tuttomercatoweb.com/serie-a/stendardo-percassi-valore-aggiunto-per-l-atalanta-lazio-inter-finale-non-scontata-2233006
2026-05-13T05:43:27Z,Tuttomercatoweb.com,"Il Prefetto rinvia il derby di Roma, Il Romanista polemico in apertura: ""Quanno ve pare""",https://www.tuttomercatoweb.com/rassegna-stampa/il-prefetto-rinvia-il-derby-di-roma-i-il-romanista-i-polemico-in-apertura-quanno-ve-pare-2233567
2026-05-13T05:38:32Z,Tuttomercatoweb.com,"Lazio-Inter, gran finale. La Repubblica: ""Sarri cerca l’impresa, Chivu per la doppietta""",https://www.tuttomercatoweb.com/rassegna-stampa/lazio-inter-gran-finale-i-la-repubblica-i-sarri-cerca-l-impresa-chivu-per-la-doppietta-2233562
2026-05-13T05:33:11Z,Tuttomercatoweb.com,"""Paradosso Genoa-Milan, nessuno sa quando si gioca"". Il Secolo XIX in prima pagina",https://www.tuttomercatoweb.com/rassegna-stampa/paradosso-genoa-milan-nessuno-sa-quando-si-gioca-i-il-secolo-xix-i-in-prima-pagina-2233565
